timesteps,episodes_completed,normalized_reward_mean,extrinsic_reward_mean,intrinsic_reward_mean,speed_penalty_mean,total_reward_mean,episode_return_mean,episode_length_mean,global_parts,ep_parts,global_left_geoms,global_right_geoms,ep_left_geoms,ep_right_geoms,log_std_mean,action_std_mean,randinit_prob,randinit_noise,episode_idx,episode_steps
1040384,1040,0.0018939778712570448,0.0,0.0006833333333333334,0.0,0.0006833333333333334,2.430303335,1000.0,20.0,18.0,8.0,9.0,6.0,7.0,-0.680582582950592,0.5063219319003008,nan,nan,1041.0,384.0
1042432,1042,0.0014274063333147417,0.0,0.0005149999999999999,0.0,0.0005149999999999999,2.429669885,1000.0,20.0,18.0,8.0,9.0,4.0,6.0,-0.6809164881706238,0.5061528965866801,nan,nan,1043.0,432.0
1044480,1044,0.0006146745874952187,0.0,0.0002217857142857143,0.0,0.0002217857142857143,2.42981964,1000.0,20.0,18.0,8.0,9.0,4.0,6.0,-0.681250274181366,0.5059839780233978,nan,nan,1045.0,480.0
1046528,1046,0.0002451462183541851,0.0,8.845238095238095e-05,0.0,8.845238095238095e-05,2.4300379750000003,1000.0,20.0,19.0,8.0,9.0,5.0,7.0,-0.6815840601921082,0.50581511583336,nan,nan,1047.0,528.0
1048576,1048,1.385551979762369e-05,0.0,5e-06,0.0,5e-06,2.430276305,1000.0,20.0,19.0,8.0,9.0,6.0,6.0,-0.6819179058074951,0.5056462798588857,nan,nan,1049.0,576.0
1050624,1050,5.541886961955379e-05,0.0,2e-05,0.0,2e-05,2.43097464,1000.0,20.0,19.0,8.0,9.0,5.0,6.0,-0.6822516918182373,0.5054775303689611,nan,nan,1051.0,624.0
1052672,1052,0.0009420643167927452,0.0,0.00034,0.0,0.00034,2.43055118,1000.0,20.0,19.0,8.0,9.0,5.0,6.0,-0.6825855374336243,0.5053088070771036,nan,nan,1053.0,672.0
1054720,1054,0.00042944760215111853,0.0,0.000155,0.0,0.000155,2.43059618,1000.0,20.0,18.0,8.0,9.0,5.0,7.0,-0.6829193830490112,0.5051401401033758,nan,nan,1055.0,720.0
1056768,1056,0.00012961071525952064,0.0,4.678571428571429e-05,0.0,4.678571428571429e-05,2.42967618,1000.0,20.0,20.0,8.0,9.0,6.0,7.0,-0.6832531690597534,0.5049715595276291,nan,nan,1057.0,768.0
1058816,1058,4.155174481204712e-05,0.0,1.5e-05,0.0,1.5e-05,2.429929515,1000.0,20.0,18.0,8.0,9.0,8.0,7.0,-0.6835870742797852,0.5048029750351226,nan,nan,1059.0,816.0
1060864,1060,0.0009510626576639268,0.0,0.00034333333333333335,0.0,0.00034333333333333335,2.428279395,1000.0,20.0,19.0,8.0,9.0,4.0,7.0,-0.6839209198951721,0.5046344769030191,nan,nan,1061.0,864.0
1062912,1062,0.0012972991428699674,0.0,0.0004683333333333333,0.0,0.0004683333333333333,2.429236055,1000.0,20.0,18.0,8.0,9.0,6.0,7.0,-0.6842547059059143,0.5044660650824091,nan,nan,1063.0,912.0
1064960,1064,0.0025620497290448742,0.0,0.000925,0.0,0.000925,2.42923093,1000.0,20.0,20.0,8.0,9.0,5.0,7.0,-0.6845885515213013,0.5042976794074434,nan,nan,1065.0,960.0
1067008,1067,0.008568775760214298,0.0,0.0030933333333333334,0.0,0.0030933333333333334,2.43057093,1000.0,20.0,7.0,8.0,9.0,1.0,1.0,-0.6849223375320435,0.5041293799863662,nan,nan,1068.0,8.0
1069056,1069,0.027643019296104448,0.0,0.009980119047619047,0.0,0.009980119047619047,2.43245426,1000.0,20.0,17.0,8.0,9.0,4.0,3.0,-0.6852561831474304,0.5039611066934834,nan,nan,1070.0,56.0
1071104,1071,0.029166198346075936,0.0,0.010530357142857143,0.0,0.010530357142857143,2.43364092,1000.0,20.0,17.0,8.0,9.0,5.0,3.0,-0.6855900287628174,0.5037928895685254,nan,nan,1072.0,104.0
1073152,1073,0.03142559729465111,0.0,0.011347142857142858,0.0,0.011347142857142858,2.43409413,1000.0,20.0,18.0,8.0,9.0,4.0,6.0,-0.6859238147735596,0.5036247586111178,nan,nan,1074.0,152.0
1075200,1075,0.031257241242881165,0.0,0.011287142857142855,0.0,0.011287142857142855,2.43410913,1000.0,20.0,18.0,8.0,9.0,3.0,6.0,-0.6862576603889465,0.5034566537557509,nan,nan,1076.0,200.0
1077248,1077,0.006558279464126992,0.0,0.002368809523809524,0.0,0.002368809523809524,2.433522585,1000.0,20.0,19.0,8.0,9.0,6.0,5.0,-0.6865915060043335,0.503288605012086,nan,nan,1078.0,248.0
1079296,1079,0.003770414786301185,0.0,0.0013620238095238097,0.0,0.0013620238095238097,2.432700915,1000.0,20.0,18.0,8.0,9.0,5.0,5.0,-0.6869252920150757,0.50312064234972,nan,nan,1080.0,296.0
1081344,1081,0.0050479717400320236,0.0,0.0018235714285714287,0.0,0.0018235714285714287,2.43296437,1000.0,20.0,18.0,8.0,9.0,7.0,7.0,-0.6872590780258179,0.5029527357415855,nan,nan,1082.0,344.0
1083392,1083,0.0023251247905181796,0.0,0.00084,0.0,0.00084,2.43250437,1000.0,20.0,18.0,8.0,9.0,5.0,8.0,-0.6875929832458496,0.5027848252323499,nan,nan,1084.0,392.0
1085440,1085,0.001024097177266944,0.0,0.00037,0.0,0.00037,2.43313616,1000.0,20.0,18.0,8.0,9.0,5.0,7.0,-0.6879267692565918,0.5026170306965662,nan,nan,1086.0,440.0
1087488,1087,0.00028633551144399265,0.0,0.00010345238095238095,0.0,0.00010345238095238095,2.43239937,1000.0,20.0,17.0,8.0,9.0,4.0,7.0,-0.688260555267334,0.5024492921589049,nan,nan,1088.0,488.0
1089536,1089,0.00012948852039819663,0.0,4.6785714285714296e-05,0.0,4.6785714285714296e-05,2.431313295,1000.0,20.0,18.0,8.0,9.0,4.0,7.0,-0.6885943412780762,0.5022816096006778,nan,nan,1090.0,536.0
1091584,1091,0.0021568184583752605,0.0,0.0007792857142857143,0.0,0.0007792857142857143,2.431383295,1000.0,20.0,18.0,8.0,9.0,5.0,6.0,-0.6889282464981079,0.5021139231465555,nan,nan,1092.0,584.0
1093632,1093,0.0001245459811218668,0.0,4.5e-05,0.0,4.5e-05,2.43157984,1000.0,20.0,16.0,8.0,9.0,6.0,5.0,-0.6892620325088501,0.501946352511133,nan,nan,1094.0,632.0
1095680,1095,4.151484758365914e-05,0.0,1.5e-05,0.0,1.5e-05,2.429574475,1000.0,20.0,19.0,8.0,9.0,5.0,7.0,-0.6895958185195923,0.5017788377991107,nan,nan,1096.0,680.0
1097728,1097,0.000553473954141697,0.0,0.0002,0.0,0.0002,2.43006602,1000.0,20.0,20.0,8.0,9.0,6.0,7.0,-0.689929723739624,0.5016113191950927,nan,nan,1098.0,728.0
1099776,1099,0.0,0.0,0.0,0.0,0.0,2.43262435,1000.0,20.0,19.0,9.0,9.0,6.0,6.0,-0.6902635097503662,0.501443916293843,nan,nan,1100.0,776.0
1101824,1101,8.301432918845209e-05,0.0,3e-05,0.0,3e-05,2.432134475,1000.0,20.0,19.0,9.0,9.0,5.0,7.0,-0.6905972957611084,0.5012765692600154,nan,nan,1102.0,824.0
1103872,1103,1.383476408861426e-05,0.0,5e-06,0.0,5e-06,2.432642805,1000.0,20.0,19.0,9.0,9.0,6.0,7.0,-0.6909312009811401,0.501109218338088,nan,nan,1104.0,872.0
1105920,1105,2.766870716934824e-05,0.0,1e-05,0.0,1e-05,2.433232805,1000.0,20.0,19.0,9.0,9.0,5.0,6.0,-0.6912649869918823,0.5009419830031131,nan,nan,1106.0,920.0
1107968,1107,0.0,0.0,0.0,0.0,0.0,2.4335143500000003,1000.0,20.0,20.0,9.0,9.0,6.0,7.0,-0.6915987730026245,0.5007748034796385,nan,nan,1108.0,968.0
1110016,1110,0.018552695595624155,0.0,0.006704642857142857,0.0,0.006704642857142857,2.436412805,1000.0,20.0,11.0,9.0,9.0,2.0,2.0,-0.6919326782226562,0.5006076200719559,nan,nan,1111.0,16.0
1112064,1112,0.02767751448977748,0.0,0.010002619047619048,0.0,0.010002619047619048,2.4364510200000002,1000.0,20.0,17.0,9.0,9.0,4.0,3.0,-0.6922664642333984,0.5004405521355261,nan,nan,1113.0,64.0
1114112,1114,0.027689810288438723,0.0,0.010007619047619048,0.0,0.010007619047619048,2.43723031,1000.0,20.0,16.0,9.0,9.0,3.0,4.0,-0.6926003098487854,0.5002735101361048,nan,nan,1115.0,112.0
1116160,1116,0.029889559477347633,0.0,0.010802142857142857,0.0,0.010802142857142857,2.4364737649999997,1000.0,20.0,18.0,9.0,9.0,3.0,4.0,-0.6929341554641724,0.500106523893615,nan,nan,1117.0,160.0
1118208,1118,0.01685048574568277,0.0,0.006090119047619047,0.0,0.006090119047619047,2.436453765,1000.0,20.0,16.0,9.0,9.0,4.0,4.0,-0.6932679414749146,0.49993962318816826,nan,nan,1119.0,208.0
1120256,1120,0.00425212424629026,0.0,0.0015371428571428571,0.0,0.0015371428571428571,2.437148765,1000.0,20.0,18.0,9.0,9.0,4.0,6.0,-0.6936017870903015,0.4997727483937678,nan,nan,1121.0,256.0
1122304,1122,0.005740919176559761,0.0,0.0020753571428571427,0.0,0.0020753571428571427,2.4376988849999996,1000.0,20.0,19.0,9.0,9.0,7.0,7.0,-0.6939355731010437,0.49960595907932226,nan,nan,1123.0,304.0
1124352,1124,0.002941102177153886,0.0,0.0010633333333333334,0.0,0.0010633333333333334,2.438857215,1000.0,20.0,19.0,9.0,9.0,6.0,7.0,-0.6942693591117859,0.49943922542752645,nan,nan,1125.0,352.0
1126400,1126,0.0020930533209395307,0.0,0.0007567857142857143,0.0,0.0007567857142857143,2.4400705449999998,1000.0,20.0,19.0,9.0,9.0,4.0,5.0,-0.6946032643318176,0.49927248790188183,nan,nan,1127.0,400.0
1128448,1128,0.0036045233582486084,0.0,0.0013033333333333336,0.0,0.0013033333333333336,2.439791375,1000.0,20.0,20.0,9.0,9.0,6.0,5.0,-0.6949370503425598,0.4991058655395256,nan,nan,1129.0,448.0
1130496,1130,0.0005807599767637824,0.0,0.00021,0.0,0.00021,2.440103035,1000.0,20.0,18.0,9.0,9.0,6.0,7.0,-0.695270836353302,0.498939298784102,nan,nan,1131.0,496.0
1132544,1132,8.296141432681927e-05,0.0,3e-05,0.0,3e-05,2.440414825,1000.0,20.0,18.0,9.0,9.0,5.0,7.0,-0.6956047415733337,0.49877272815870727,nan,nan,1133.0,544.0
1134592,1134,2.765241277388965e-05,0.0,1e-05,0.0,1e-05,2.4418833949999996,1000.0,20.0,18.0,10.0,9.0,8.0,7.0,-0.6959385275840759,0.49860627258132517,nan,nan,1135.0,592.0
1136640,1136,0.0005806343518006589,0.0,0.00021,0.0,0.00021,2.442498395,1000.0,20.0,18.0,10.0,9.0,5.0,7.0,-0.6962723135948181,0.4984398725552146,nan,nan,1137.0,640.0
1138688,1138,0.0009124757137779489,0.0,0.00033,0.0,0.00033,2.442203395,1000.0,20.0,19.0,10.0,9.0,5.0,7.0,-0.6966062188148499,0.49827346866300665,nan,nan,1139.0,688.0
1140736,1140,0.003645323486104073,0.0,0.0013183333333333332,0.0,0.0013183333333333332,2.441693395,1000.0,20.0,20.0,10.0,9.0,7.0,7.0,-0.696940004825592,0.49810717970365104,nan,nan,1141.0,736.0
1142784,1142,0.0004285627978062274,0.0,0.000155,0.0,0.000155,2.44335197,1000.0,20.0,19.0,10.0,9.0,6.0,7.0,-0.6972737908363342,0.49794094623996144,nan,nan,1143.0,784.0
1144832,1144,5.529543493863562e-05,0.0,2e-05,0.0,2e-05,2.44289197,1000.0,20.0,19.0,10.0,9.0,7.0,7.0,-0.697607696056366,0.49777470891404435,nan,nan,1145.0,832.0
1146880,1146,0.000663559543543708,0.0,0.00024000000000000003,0.0,0.00024000000000000003,2.4440169700000003,1000.0,20.0,18.0,10.0,9.0,7.0,6.0,-0.6979414820671082,0.4976085864059346,nan,nan,1147.0,880.0
1148928,1148,1.3822443958866502e-05,0.0,5e-06,0.0,5e-06,2.443701845,1000.0,20.0,20.0,10.0,9.0,7.0,8.0,-0.6982752680778503,0.497442519337941,nan,nan,1149.0,928.0
1150976,1150,0.0009122912617758506,0.0,0.00033,0.0,0.00033,2.444701845,1000.0,20.0,19.0,10.0,9.0,6.0,7.0,-0.6986091136932373,0.4972764780515728,nan,nan,1151.0,976.0
1153024,1153,0.021958419860375167,0.0,0.007942738095238095,0.0,0.007942738095238095,2.44392864,1000.0,20.0,15.0,10.0,9.0,2.0,3.0,-0.6989428997039795,0.4971105218182034,nan,nan,1154.0,24.0
1155072,1155,0.027179469297704446,0.0,0.009831785714285717,0.0,0.009831785714285717,2.44479043,1000.0,20.0,16.0,10.0,9.0,3.0,4.0,-0.6992767453193665,0.49694459134925256,nan,nan,1156.0,72.0
1157120,1157,0.028614395990230846,0.0,0.010351785714285714,0.0,0.010351785714285714,2.44596876,1000.0,20.0,17.0,10.0,9.0,3.0,5.0,-0.6996105313301086,0.49677874587653537,nan,nan,1158.0,120.0
1159168,1159,0.02910803989482759,0.0,0.010530119047619049,0.0,0.010530119047619049,2.447616375,1000.0,20.0,17.0,10.0,9.0,5.0,4.0,-0.6999443769454956,0.49661292615104125,nan,nan,1160.0,168.0
1161216,1161,0.011417639933052885,0.0,0.0041304761904761905,0.0,0.0041304761904761905,2.4478863750000004,1000.0,20.0,16.0,10.0,9.0,4.0,5.0,-0.7002782821655273,0.49644713218394015,nan,nan,1162.0,216.0
1163264,1163,0.005441351442910415,0.0,0.001968809523809524,0.0,0.001968809523809524,2.44725292,1000.0,20.0,18.0,10.0,9.0,5.0,6.0,-0.7006120681762695,0.49628145272842455,nan,nan,1164.0,264.0
1165312,1165,0.003529209610499534,0.0,0.0012770238095238095,0.0,0.0012770238095238095,2.4468912499999997,1000.0,20.0,19.0,10.0,9.0,4.0,5.0,-0.7009459137916565,0.49611579899435826,nan,nan,1166.0,312.0
1167360,1167,0.0057440012621977395,0.0,0.0020785714285714283,0.0,0.0020785714285714283,2.447858865,1000.0,20.0,20.0,10.0,9.0,6.0,6.0,-0.7012797594070435,0.49595020055383443,nan,nan,1168.0,360.0
1169408,1169,0.003395040520552468,0.0,0.0012285714285714287,0.0,0.0012285714285714287,2.4489471949999997,1000.0,20.0,18.0,10.0,9.0,8.0,5.0,-0.7016135454177856,0.49578468693946603,nan,nan,1170.0,408.0
1171456,1171,0.0028555188479534544,0.0,0.0010333333333333334,0.0,0.0010333333333333334,2.450570525,1000.0,20.0,18.0,10.0,9.0,5.0,6.0,-0.7019473910331726,0.4956191990208003,nan,nan,1172.0,456.0
1173504,1173,0.0013774641147622129,0.0,0.000498452380952381,0.0,0.000498452380952381,2.450325525,1000.0,20.0,18.0,10.0,9.0,5.0,4.0,-0.7022812366485596,0.4954537663403296,nan,nan,1174.0,504.0
1175552,1175,0.00015199228035087169,0.0,5.4999999999999995e-05,0.0,5.4999999999999995e-05,2.450878735,1000.0,20.0,18.0,10.0,9.0,7.0,7.0,-0.7026150226593018,0.4952884184011054,nan,nan,1176.0,552.0
1177600,1177,1.381798738218377e-05,0.0,5e-06,0.0,5e-06,2.45118885,1000.0,20.0,18.0,10.0,9.0,5.0,6.0,-0.7029488682746887,0.49512309613186306,nan,nan,1178.0,600.0
1179648,1179,9.672110754567271e-05,0.0,3.5000000000000004e-05,0.0,3.5000000000000004e-05,2.4508955200000004,1000.0,20.0,18.0,10.0,9.0,6.0,7.0,-0.7032826542854309,0.4949578585473101,nan,nan,1180.0,648.0
1181696,1181,5.526557945772327e-05,0.0,2e-05,0.0,2e-05,2.450963975,1000.0,20.0,19.0,10.0,9.0,5.0,6.0,-0.7036164999008179,0.49479264661560673,nan,nan,1182.0,696.0
1183744,1183,0.00019836453527221368,0.0,7.178571428571428e-05,0.0,7.178571428571428e-05,2.451083975,1000.0,20.0,19.0,10.0,9.0,6.0,7.0,-0.7039502859115601,0.4946275193120734,nan,nan,1184.0,744.0
1185792,1185,5.526627122540482e-05,0.0,2e-05,0.0,2e-05,2.451410645,1000.0,20.0,18.0,10.0,9.0,8.0,7.0,-0.7042840719223022,0.4944624471165263,nan,nan,1186.0,792.0
1187840,1187,0.004389200476050716,0.0,0.0015883333333333333,0.0,0.0015883333333333333,2.452188855,1000.0,20.0,20.0,10.0,9.0,7.0,7.0,-0.704617977142334,0.49429737108573235,nan,nan,1188.0,840.0
1189888,1189,0.000497431898787102,0.0,0.00018,0.0,0.00018,2.4538956350000003,1000.0,20.0,19.0,10.0,9.0,6.0,7.0,-0.7049517631530762,0.49413240907065537,nan,nan,1190.0,888.0
1191936,1191,0.0,0.0,0.0,0.0,0.0,2.4541456349999997,1000.0,20.0,19.0,10.0,9.0,4.0,6.0,-0.7052855491638184,0.49396750210840285,nan,nan,1192.0,936.0
1193984,1193,5.5268971392818756e-05,0.0,2e-05,0.0,2e-05,2.454475635,1000.0,20.0,20.0,10.0,9.0,7.0,7.0,-0.7056194543838501,0.4938025913147424,nan,nan,1194.0,984.0
1196032,1196,0.02582515465633436,0.0,0.009345833333333334,0.0,0.009345833333333334,2.456252425,1000.0,20.0,15.0,10.0,9.0,4.0,3.0,-0.7059532403945923,0.49363779442267197,nan,nan,1197.0,32.0
1198080,1198,0.0283785134348387,0.0,0.010270119047619049,0.0,0.010270119047619049,2.4564083850000005,1000.0,20.0,16.0,10.0,9.0,5.0,4.0,-0.7062870264053345,0.4934730525283194,nan,nan,1199.0,80.0
1200128,1200,0.030178542167528563,0.0,0.010921904761904761,0.0,0.010921904761904761,2.45684314,1000.0,20.0,17.0,10.0,9.0,4.0,5.0,-0.7066209316253662,0.49330830680639415,nan,nan,1201.0,128.0
1202176,1202,0.029440620029339573,0.0,0.010655357142857142,0.0,0.010655357142857142,2.458371595,1000.0,20.0,17.0,10.0,9.0,4.0,4.0,-0.7069547176361084,0.4931436748720461,nan,nan,1203.0,176.0
1204224,1204,0.009659824177660656,0.0,0.003496785714285714,0.0,0.003496785714285714,2.459723255,1000.0,20.0,18.0,10.0,9.0,4.0,7.0,-0.7072885036468506,0.49297909788036454,nan,nan,1205.0,224.0
1206272,1206,0.0021411194769438723,0.0,0.0007752380952380953,0.0,0.0007752380952380953,2.460809925,1000.0,20.0,19.0,10.0,9.0,4.0,6.0,-0.7076224088668823,0.4928145170649416,nan,nan,1207.0,272.0
1208320,1208,0.0007275617280063691,0.0,0.0002634523809523809,0.0,0.0002634523809523809,2.4617785,1000.0,20.0,19.0,10.0,9.0,5.0,6.0,-0.7079561948776245,0.4926500499231972,nan,nan,1209.0,320.0
1210368,1210,0.0016802387890444725,0.0,0.0006084523809523811,0.0,0.0006084523809523811,2.461517785,1000.0,20.0,18.0,10.0,9.0,6.0,4.0,-0.7082899808883667,0.49248563766912307,nan,nan,1211.0,368.0
1212416,1212,0.0013530388440617664,0.0,0.00049,0.0,0.00049,2.4617461200000004,1000.0,20.0,18.0,10.0,9.0,6.0,5.0,-0.7086238861083984,0.492321221595135,nan,nan,1213.0,416.0
1214464,1214,0.00022352213159779018,0.0,8.095238095238096e-05,0.0,8.095238095238096e-05,2.4616786200000003,1000.0,20.0,17.0,10.0,9.0,5.0,5.0,-0.7089576721191406,0.4921569190810408,nan,nan,1215.0,464.0
1216512,1216,0.0024435466467838647,0.0,0.0008849999999999999,0.0,0.0008849999999999999,2.46214398,1000.0,20.0,20.0,10.0,9.0,6.0,5.0,-0.7092915177345276,0.4919926420746282,nan,nan,1217.0,512.0
1218560,1218,0.0005522156093461745,0.0,0.00019999999999999998,0.0,0.00019999999999999998,2.46421898,1000.0,20.0,18.0,10.0,9.0,6.0,5.0,-0.7096253633499146,0.49182841990222026,nan,nan,1219.0,560.0
1220608,1220,0.0007477998308317992,0.0,0.0002708333333333333,0.0,0.0002708333333333333,2.46511731,1000.0,20.0,19.0,10.0,9.0,7.0,7.0,-0.7099591493606567,0.4916642818509881,nan,nan,1221.0,608.0
1222656,1222,0.0004279146936590035,0.0,0.00015500000000000003,0.0,0.00015500000000000003,2.4660758850000004,1000.0,20.0,20.0,10.0,9.0,5.0,7.0,-0.7102929949760437,0.4915001692819048,nan,nan,1223.0,656.0
1224704,1224,0.0013852812408082465,0.0,0.0005017857142857143,0.0,0.0005017857142857143,2.46670993,1000.0,20.0,19.0,10.0,9.0,8.0,7.0,-0.7106267809867859,0.491336140777854,nan,nan,1225.0,704.0
1226752,1226,0.001283745720775526,0.0,0.00046499999999999997,0.0,0.00046499999999999997,2.46618993,1000.0,20.0,19.0,10.0,9.0,6.0,7.0,-0.7109605669975281,0.49117216701508676,nan,nan,1227.0,752.0
1228800,1228,0.00022545520233190923,0.0,8.166666666666668e-05,0.0,8.166666666666668e-05,2.466611715,1000.0,20.0,19.0,10.0,9.0,6.0,7.0,-0.7112944722175598,0.4910081894425934,nan,nan,1229.0,800.0
1230848,1230,5.520943635860665e-05,0.0,2e-05,0.0,2e-05,2.467582545,1000.0,20.0,19.0,10.0,9.0,6.0,7.0,-0.711628258228302,0.49084432512712706,nan,nan,1231.0,848.0
1232896,1232,0.0,0.0,0.0,0.0,0.0,2.468432545,1000.0,20.0,19.0,10.0,9.0,5.0,6.0,-0.7119620442390442,0.49068051549814956,nan,nan,1233.0,896.0
1234944,1234,0.0,0.0,0.0,0.0,0.0,2.469166,1000.0,20.0,19.0,10.0,9.0,6.0,7.0,-0.7122959494590759,0.4905167020632594,nan,nan,1235.0,944.0
1236992,1236,5.519777690482329e-05,0.0,2e-05,0.0,2e-05,2.470221,1000.0,20.0,19.0,10.0,9.0,8.0,7.0,-0.7126297354698181,0.49035300177202873,nan,nan,1237.0,992.0
1239040,1239,0.022306279546111484,0.0,0.008082142857142857,0.0,0.008082142857142857,2.4719876700000003,1000.0,20.0,14.0,10.0,9.0,3.0,3.0,-0.7129635214805603,0.4901893561125471,nan,nan,1240.0,40.0
1241088,1241,0.02957038995180412,0.0,0.010715119047619048,0.0,0.010715119047619048,2.47500779,1000.0,20.0,18.0,10.0,9.0,4.0,5.0,-0.713297426700592,0.4900257066509623,nan,nan,1242.0,88.0
1243136,1243,0.028336983954128633,0.0,0.01026857142857143,0.0,0.01026857142857143,2.47599791,1000.0,20.0,16.0,10.0,9.0,4.0,5.0,-0.7136312127113342,0.489862170219783,nan,nan,1244.0,136.0
1245184,1245,0.030012699565858617,0.0,0.010875357142857145,0.0,0.010875357142857145,2.478036365,1000.0,20.0,17.0,10.0,9.0,4.0,6.0,-0.7139649987220764,0.4896986883656676,nan,nan,1246.0,184.0
1247232,1247,0.006034898363302604,0.0,0.0021872619047619045,0.0,0.0021872619047619045,2.47836494,1000.0,20.0,18.0,10.0,9.0,4.0,7.0,-0.7142989039421082,0.48953520271325496,nan,nan,1248.0,232.0
1249280,1249,0.003972560815384659,0.0,0.00144,0.0,0.00144,2.47885661,1000.0,20.0,19.0,10.0,9.0,6.0,6.0,-0.7146326899528503,0.489371829978107,nan,nan,1250.0,280.0
1251328,1251,0.0012137971999632076,0.0,0.00044000000000000007,0.0,0.00044000000000000007,2.4811384000000003,1000.0,20.0,18.0,10.0,9.0,6.0,6.0,-0.7149664759635925,0.4892085117653927,nan,nan,1252.0,328.0
1253376,1253,0.0037930486891987903,0.0,0.0013750000000000001,0.0,0.0013750000000000001,2.48218519,1000.0,20.0,18.0,10.0,9.0,8.0,7.0,-0.7153002619743347,0.4890452480569162,nan,nan,1254.0,376.0
1255424,1255,0.001636511249069415,0.0,0.0005933333333333333,0.0,0.0005933333333333333,2.483391975,1000.0,20.0,19.0,10.0,9.0,4.0,7.0,-0.7156341075897217,0.4888820096948484,nan,nan,1256.0,424.0
1257472,1257,0.00016549061595676301,0.0,6e-05,0.0,6e-05,2.4834803049999996,1000.0,20.0,18.0,10.0,9.0,6.0,7.0,-0.7159679532051086,0.48871882582009635,nan,nan,1258.0,472.0
1259520,1259,0.0006067565958830868,0.0,0.00022000000000000003,0.0,0.00022000000000000003,2.4843770949999997,1000.0,20.0,19.0,10.0,9.0,8.0,7.0,-0.7163017392158508,0.48855572553466237,nan,nan,1260.0,520.0
1261568,1261,0.0005978260227520452,0.0,0.00021678571428571428,0.0,0.00021678571428571428,2.484847095,1000.0,20.0,18.0,10.0,9.0,8.0,6.0,-0.7166355848312378,0.48839265057026593,nan,nan,1262.0,568.0
1263616,1263,0.0007859042985718704,0.0,0.00028500000000000004,0.0,0.00028500000000000004,2.48575222,1000.0,20.0,19.0,10.0,9.0,7.0,7.0,-0.7169694900512695,0.48822960093789197,nan,nan,1264.0,616.0
1265664,1265,0.002744488782787068,0.0,0.0009952380952380953,0.0,0.0009952380952380953,2.48637889,1000.0,20.0,19.0,10.0,9.0,6.0,7.0,-0.7173032760620117,0.4880666639216298,nan,nan,1266.0,664.0
1267712,1267,4.136225705334117e-05,0.0,1.5e-05,0.0,1.5e-05,2.48613389,1000.0,20.0,19.0,10.0,9.0,6.0,7.0,-0.7176371216773987,0.48790375220105786,nan,nan,1268.0,712.0
1269760,1269,0.0005652645929168114,0.0,0.000205,0.0,0.000205,2.48449389,1000.0,20.0,18.0,10.0,9.0,7.0,7.0,-0.7179709672927856,0.4877408948587721,nan,nan,1270.0,760.0
1271808,1271,0.00012408748847774826,0.0,4.5e-05,0.0,4.5e-05,2.4845772299999997,1000.0,20.0,17.0,10.0,9.0,5.0,6.0,-0.7183047533035278,0.48757812093854136,nan,nan,1272.0,808.0
1273856,1273,1.3787223357979654e-05,0.0,5e-06,0.0,5e-06,2.48430402,1000.0,20.0,19.0,10.0,9.0,6.0,6.0,-0.7186385989189148,0.4874153722886806,nan,nan,1274.0,856.0
1275904,1275,6.893509545041121e-05,0.0,2.5e-05,0.0,2.5e-05,2.4841140200000003,1000.0,20.0,19.0,10.0,9.0,5.0,7.0,-0.718972384929657,0.48725270700519824,nan,nan,1276.0,904.0
1277952,1277,0.0017240397499281746,0.0,0.0006252380952380953,0.0,0.0006252380952380953,2.4832756899999997,1000.0,20.0,19.0,10.0,9.0,6.0,7.0,-0.719306230545044,0.4870900669752201,nan,nan,1278.0,952.0
1280000,1280,1.378649446145873e-05,0.0,5e-06,0.0,5e-06,2.4829890199999998,1000.0,20.0,18.0,10.0,9.0,7.0,7.0,-0.7196400761604309,0.4869274812328406,nan,nan,1280.0,1000.0
1282048,1282,0.02727227296170186,0.0,0.009891071428571428,0.0,0.009891071428571428,2.48490235,1000.0,20.0,17.0,10.0,9.0,2.0,4.0,-0.7199738621711731,0.4867649787733917,nan,nan,1283.0,48.0
1284096,1284,0.02916752987420587,0.0,0.01057940476190476,0.0,0.01057940476190476,2.485100805,1000.0,20.0,17.0,10.0,9.0,4.0,4.0,-0.7203077077865601,0.48660250154216894,nan,nan,1285.0,96.0
1286144,1286,0.03131857472619411,0.0,0.011360476190476192,0.0,0.011360476190476192,2.4848258050000003,1000.0,20.0,18.0,10.0,9.0,3.0,5.0,-0.7206414937973022,0.4864401075382931,nan,nan,1287.0,144.0
1288192,1288,0.030852008690785252,0.0,0.011191904761904762,0.0,0.011191904761904762,2.4851943850000002,1000.0,20.0,17.0,10.0,9.0,7.0,5.0,-0.7209752798080444,0.4862777677302186,nan,nan,1289.0,192.0
1290240,1290,0.005584345337236136,0.0,0.0020260714285714283,0.0,0.0020260714285714283,2.487386045,1000.0,20.0,17.0,10.0,9.0,4.0,7.0,-0.7213091850280762,0.4861154241503808,nan,nan,1291.0,240.0
1292288,1292,0.003592832803617435,0.0,0.0013035714285714287,0.0,0.0013035714285714287,2.4880328300000003,1000.0,20.0,18.0,10.0,9.0,5.0,6.0,-0.7216429710388184,0.4859531926989941,nan,nan,1293.0,288.0
1294336,1294,0.002342676477304019,0.0,0.0008500000000000001,0.0,0.0008500000000000001,2.4887414050000003,1000.0,20.0,19.0,10.0,9.0,5.0,7.0,-0.7219767570495605,0.48579101538916003,nan,nan,1295.0,336.0
